t,x,Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),pah
0.1,0.25,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0301006,112
0.1,0.25,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0181168,144
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00216847,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0257889,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00239335,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00791915,32
0.1,0.25,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0464336,128
0.1,0.25,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0442745,160
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0172461,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0144791,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00310927,48
0.1,0.25,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0354787,144
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000845508,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.011442,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0174972,48
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0119419,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0146684,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0333959,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00254156,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00878998,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0133327,32
0.1,0.25,4.27246e+07,1.98154,1.98154,1.98154,1.23354e-13,4.07386e-21,7.33294e-21,0.0529446,368
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00364132,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00326291,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000332036,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00911277,48
0.1,0.25,4.27246e+07,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0530877,192
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0111204,64
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.01194,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00293376,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0048735,48
0.1,0.25,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0905172,256
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0223442,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000610975,32
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0238211,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00297891,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00469788,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00799196,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0358425,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00371626,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00525285,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000533305,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00356901,32
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0470238,96
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0124705,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00829648,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0267202,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00981758,64
0.1,0.25,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0250224,176
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0109604,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0023673,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00423757,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0243315,32
0.1,0.25,4.27246e+07,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0483791,240
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0129805,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00453087,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000596098,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00183028,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0161961,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000840649,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.01513,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0132496,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00427161,32
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0114697,96
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00292654,32
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0164738,80
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00430222,64
0.1,0.25,4.27246e+07,2.74285,2.74285,2.74285,2.3635e-13,1.08046e-20,1.94482e-20,0.0968902,976
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00320746,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0016866,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00902928,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0143752,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0216893,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0037017,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00593622,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0104653,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00794675,48
0.1,0.25,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0316528,144
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0230172,96
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0222045,96
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0255245,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000494773,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00567514,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00578423,32
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00717025,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00281324,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0112384,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.014716,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00137389,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00360677,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0116502,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000881767,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00983891,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00284445,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00423392,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000175774,32
0.1,0.25,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0280639,160
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00633727,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0116448,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00146454,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00248253,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0100681,64
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00906676,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.013888,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00267637,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0144542,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00661414,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0238675,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0199662,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00194072,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00698593,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00246858,32
0.1,0.25,4.27246e+07,1.95239,1.95239,1.95239,1.19752e-13,3.89673e-21,7.01412e-21,0.092484,352
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00337322,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00754688,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00554583,32
0.1,0.25,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0305749,128
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00750041,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00764714,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00183606,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0119717,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00792884,48
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0179227,80
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.000409523,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00491987,32
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0156401,96
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00756051,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00860689,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0120194,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00280451,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0142677,32
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0165885,96
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0110493,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0142279,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0125942,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0128668,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.018658,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0178433,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00486571,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00182809,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00323086,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000627513,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00925199,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00286549,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00291971,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00876466,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00201886,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0322064,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0132301,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00173939,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00331997,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00720761,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00881213,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0114501,48
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00712136,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000351365,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0112092,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0062441,48
0.1,0.25,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0355865,112
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0108319,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0121485,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00808422,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00960567,48
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.014521,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00579783,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0140134,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0140547,32
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0276266,80
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0110537,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00485243,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,2.54981e-05,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0154905,48
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0146834,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00155686,32
0.1,0.25,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0232587,112
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0073184,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00196166,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0158188,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00784329,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000775244,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00145841,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00353857,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00448959,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.018584,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00827468,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00269294,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0113015,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0117306,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00284633,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000440676,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00103834,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0196382,64
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.023237,64
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00142508,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00572985,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00715232,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000358703,32
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0197598,80
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000666628,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00116452,48
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0102153,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00198632,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00113334,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00969615,32
0.1,0.25,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00916156,64
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0108555,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0107829,32
0.1,0.25,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.053661,112
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0126592,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00867287,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0114061,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00585675,48
0.1,0.25,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0197245,112
0.1,0.25,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.022659,80
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00103653,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00853561,32
0.1,0.25,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00971863,48
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00621916,32
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00208226,32
0.1,0.25,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0212396,96
0.1,0.25,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00173209,32
