x             rho           u             mdot          tau           T             H2            O2            H2O           H             O             OH            HO2           H2O2          AR            sumfracs      
2.138141e-02  9.039093e-03  5.122195e+00  4.630000e-02  6.030176e-03  3.737000e+02  7.907821e-02  1.554136e-02  1.375122e-01  1.245114e-01  8.180720e-03  3.655136e-03  2.338068e-07  1.424201e-06  6.315193e-01  1.000000e+00  
2.139219e-02  9.038584e-03  5.122484e+00  4.630000e-02  6.032282e-03  3.737000e+02  7.881573e-02  1.544628e-02  1.377021e-01  1.246640e-01  8.181498e-03  3.657854e-03  2.320460e-07  1.424986e-06  6.315308e-01  1.000000e+00  
2.140298e-02  9.038075e-03  5.122772e+00  4.630000e-02  6.034387e-03  3.737000e+02  7.855729e-02  1.535262e-02  1.378894e-01  1.248140e-01  8.182171e-03  3.660533e-03  2.304274e-07  1.425747e-06  6.315424e-01  1.000000e+00  
2.141376e-02  9.037566e-03  5.123061e+00  4.630000e-02  6.036492e-03  3.737000e+02  7.830282e-02  1.526036e-02  1.380740e-01  1.249613e-01  8.182741e-03  3.663176e-03  2.291403e-07  1.426486e-06  6.315539e-01  1.000000e+00  
2.144263e-02  9.036206e-03  5.123832e+00  4.630000e-02  6.042126e-03  3.737000e+02  7.764103e-02  1.502020e-02  1.385553e-01  1.253431e-01  8.183786e-03  3.670074e-03  2.259252e-07  1.428353e-06  6.315849e-01  1.000000e+00  
2.149189e-02  9.033889e-03  5.125146e+00  4.630000e-02  6.051739e-03  3.737000e+02  7.657378e-02  1.463214e-02  1.393351e-01  1.259540e-01  8.184073e-03  3.681292e-03  2.206774e-07  1.431207e-06  6.316380e-01  1.000000e+00  
2.154115e-02  9.031577e-03  5.126458e+00  4.630000e-02  6.061350e-03  3.737000e+02  7.558104e-02  1.427010e-02  1.400652e-01  1.265160e-01  8.182689e-03  3.691862e-03  2.159184e-07  1.433692e-06  6.316914e-01  1.000000e+00  
2.159041e-02  9.029270e-03  5.127768e+00  4.630000e-02  6.070958e-03  3.737000e+02  7.465832e-02  1.393245e-02  1.407487e-01  1.270322e-01  8.179862e-03  3.701844e-03  2.113287e-07  1.435862e-06  6.317450e-01  1.000000e+00  
2.163967e-02  9.026967e-03  5.129076e+00  4.630000e-02  6.080563e-03  3.737000e+02  7.380133e-02  1.361762e-02  1.413883e-01  1.275052e-01  8.175793e-03  3.711289e-03  2.070758e-07  1.437764e-06  6.317988e-01  1.000000e+00  
2.168894e-02  9.024668e-03  5.130383e+00  4.630000e-02  6.090167e-03  3.737000e+02  7.300597e-02  1.332411e-02  1.419869e-01  1.279377e-01  8.170666e-03  3.720243e-03  2.030342e-07  1.439439e-06  6.318527e-01  1.000000e+00  
2.178165e-02  9.020350e-03  5.132839e+00  4.630000e-02  6.108235e-03  3.737000e+02  7.166276e-02  1.282471e-02  1.430112e-01  1.286506e-01  8.158685e-03  3.735908e-03  1.961309e-07  1.442093e-06  6.319546e-01  1.000000e+00  
2.187437e-02  9.016042e-03  5.135291e+00  4.630000e-02  6.126294e-03  3.737000e+02  7.050019e-02  1.238732e-02  1.439151e-01  1.292444e-01  8.144419e-03  3.750227e-03  1.900179e-07  1.444258e-06  6.320568e-01  1.000000e+00  
2.196709e-02  9.011742e-03  5.137742e+00  4.630000e-02  6.144345e-03  3.737000e+02  6.949634e-02  1.200415e-02  1.447133e-01  1.297334e-01  8.128595e-03  3.763403e-03  1.846213e-07  1.446082e-06  6.321591e-01  1.000000e+00  
2.205981e-02  9.007449e-03  5.140190e+00  4.630000e-02  6.162387e-03  3.737000e+02  6.863173e-02  1.166835e-02  1.454188e-01  1.301305e-01  8.111759e-03  3.775606e-03  1.798120e-07  1.447672e-06  6.322616e-01  1.000000e+00  
2.215253e-02  9.003161e-03  5.142638e+00  4.630000e-02  6.180420e-03  3.737000e+02  6.788913e-02  1.137392e-02  1.460431e-01  1.304469e-01  8.094319e-03  3.786976e-03  1.755813e-07  1.449102e-06  6.323640e-01  1.000000e+00  
2.224524e-02  8.998877e-03  5.145087e+00  4.630000e-02  6.198445e-03  3.737000e+02  6.725323e-02  1.111554e-02  1.465961e-01  1.306929e-01  8.076580e-03  3.797632e-03  1.718084e-07  1.450425e-06  6.324664e-01  1.000000e+00  
2.233796e-02  8.994595e-03  5.147536e+00  4.630000e-02  6.216462e-03  3.737000e+02  6.671045e-02  1.088856e-02  1.470871e-01  1.308774e-01  8.058771e-03  3.807673e-03  1.684949e-07  1.451681e-06  6.325685e-01  1.000000e+00  
2.243068e-02  8.990316e-03  5.149986e+00  4.630000e-02  6.234470e-03  3.737000e+02  6.624879e-02  1.068886e-02  1.475238e-01  1.310083e-01  8.041057e-03  3.817185e-03  1.655137e-07  1.452894e-06  6.326704e-01  1.000000e+00  
2.252340e-02  8.986038e-03  5.152438e+00  4.630000e-02  6.252469e-03  3.737000e+02  6.585769e-02  1.051287e-02  1.479132e-01  1.310928e-01  8.023548e-03  3.826242e-03  1.628988e-07  1.454084e-06  6.327720e-01  1.000000e+00  
2.267035e-02  8.979257e-03  5.156328e+00  4.630000e-02  6.280979e-03  3.737000e+02  6.536013e-02  1.027496e-02  1.484484e-01  1.311464e-01  7.996385e-03  3.839815e-03  1.592742e-07  1.455945e-06  6.329322e-01  1.000000e+00  
2.281730e-02  8.972476e-03  5.160225e+00  4.630000e-02  6.309467e-03  3.737000e+02  6.498585e-02  1.007841e-02  1.489006e-01  1.311195e-01  7.970059e-03  3.852604e-03  1.562268e-07  1.457792e-06  6.330914e-01  1.000000e+00  
2.296425e-02  8.965692e-03  5.164130e+00  4.630000e-02  6.337933e-03  3.737000e+02  6.470992e-02  9.914885e-03  1.492861e-01  1.310287e-01  7.944607e-03  3.864771e-03  1.535910e-07  1.459631e-06  6.332495e-01  1.000000e+00  
2.311120e-02  8.958904e-03  5.168043e+00  4.630000e-02  6.366378e-03  3.737000e+02  6.451228e-02  9.777724e-03  1.496181e-01  1.308875e-01  7.920008e-03  3.876447e-03  1.514450e-07  1.461458e-06  6.334063e-01  1.000000e+00  
2.325815e-02  8.952111e-03  5.171965e+00  4.630000e-02  6.394802e-03  3.737000e+02  6.437675e-02  9.661562e-03  1.499074e-01  1.307070e-01  7.896213e-03  3.887734e-03  1.494740e-07  1.463271e-06  6.335618e-01  1.000000e+00  
2.340509e-02  8.945312e-03  5.175896e+00  4.630000e-02  6.423204e-03  3.737000e+02  6.429035e-02  9.562117e-03  1.501623e-01  1.304958e-01  7.873159e-03  3.898718e-03  1.478690e-07  1.465063e-06  6.337159e-01  1.000000e+00  
2.355204e-02  8.938507e-03  5.179836e+00  4.630000e-02  6.451584e-03  3.737000e+02  6.424280e-02  9.475994e-03  1.503898e-01  1.302609e-01  7.850782e-03  3.909467e-03  1.462640e-07  1.466829e-06  6.338686e-01  1.000000e+00  
2.369899e-02  8.931695e-03  5.183786e+00  4.630000e-02  6.479942e-03  3.737000e+02  6.422595e-02  9.400516e-03  1.505952e-01  1.300078e-01  7.829016e-03  3.920033e-03  1.450337e-07  1.468563e-06  6.340199e-01  1.000000e+00  
2.392832e-02  8.921053e-03  5.189970e+00  4.630000e-02  6.524155e-03  3.737000e+02  6.424612e-02  9.299113e-03  1.508813e-01  1.295863e-01  7.796130e-03  3.936257e-03  1.429176e-07  1.471194e-06  6.342531e-01  1.000000e+00  
2.415764e-02  8.910394e-03  5.196179e+00  4.630000e-02  6.568315e-03  3.737000e+02  6.430721e-02  9.212516e-03  1.511359e-01  1.291432e-01  7.764409e-03  3.952266e-03  1.414264e-07  1.473726e-06  6.344829e-01  1.000000e+00  
2.438697e-02  8.899720e-03  5.202411e+00  4.630000e-02  6.612422e-03  3.737000e+02  6.439620e-02  9.136438e-03  1.513675e-01  1.286873e-01  7.733714e-03  3.968150e-03  1.399357e-07  1.476152e-06  6.347091e-01  1.000000e+00  
2.461630e-02  8.889030e-03  5.208667e+00  4.630000e-02  6.656476e-03  3.737000e+02  6.450405e-02  9.067908e-03  1.515822e-01  1.282244e-01  7.703929e-03  3.983975e-03  1.385493e-07  1.478468e-06  6.349319e-01  1.000000e+00  
2.484562e-02  8.878326e-03  5.214947e+00  4.630000e-02  6.700477e-03  3.737000e+02  6.462460e-02  9.004881e-03  1.517840e-01  1.277588e-01  7.674980e-03  3.999785e-03  1.372046e-07  1.480670e-06  6.351513e-01  1.000000e+00  
2.507495e-02  8.867608e-03  5.221250e+00  4.630000e-02  6.744426e-03  3.737000e+02  6.475366e-02  8.945958e-03  1.519760e-01  1.272930e-01  7.646811e-03  4.015610e-03  1.359533e-07  1.482755e-06  6.353674e-01  1.000000e+00  
2.530427e-02  8.856877e-03  5.227576e+00  4.630000e-02  6.788321e-03  3.737000e+02  6.488832e-02  8.890166e-03  1.521599e-01  1.268291e-01  7.619369e-03  4.031475e-03  1.347534e-07  1.484723e-06  6.355801e-01  1.000000e+00  
2.553360e-02  8.846134e-03  5.233925e+00  4.630000e-02  6.832162e-03  3.737000e+02  6.502654e-02  8.836819e-03  1.523373e-01  1.263681e-01  7.592611e-03  4.047397e-03  1.335763e-07  1.486573e-06  6.357896e-01  1.000000e+00  
2.576292e-02  8.835380e-03  5.240295e+00  4.630000e-02  6.875951e-03  3.737000e+02  6.516692e-02  8.785430e-03  1.525091e-01  1.259111e-01  7.566509e-03  4.063382e-03  1.324447e-07  1.488304e-06  6.359959e-01  1.000000e+00  
2.599225e-02  8.824616e-03  5.246687e+00  4.630000e-02  6.919686e-03  3.737000e+02  6.530850e-02  8.735661e-03  1.526761e-01  1.254585e-01  7.541041e-03  4.079440e-03  1.313372e-07  1.489915e-06  6.361991e-01  1.000000e+00  
2.622157e-02  8.813843e-03  5.253100e+00  4.630000e-02  6.963368e-03  3.737000e+02  6.545066e-02  8.687277e-03  1.528388e-01  1.250106e-01  7.516189e-03  4.095581e-03  1.302435e-07  1.491403e-06  6.363993e-01  1.000000e+00  
2.645090e-02  8.803061e-03  5.259534e+00  4.630000e-02  7.006997e-03  3.737000e+02  6.559294e-02  8.640115e-03  1.529975e-01  1.245677e-01  7.491930e-03  4.111803e-03  1.291847e-07  1.492769e-06  6.365964e-01  1.000000e+00  
2.668023e-02  8.792272e-03  5.265988e+00  4.630000e-02  7.050572e-03  3.737000e+02  6.573505e-02  8.594054e-03  1.531525e-01  1.241298e-01  7.468241e-03  4.128106e-03  1.281429e-07  1.494011e-06  6.367906e-01  1.000000e+00  
2.690955e-02  8.781476e-03  5.272462e+00  4.630000e-02  7.094094e-03  3.737000e+02  6.587678e-02  8.549000e-03  1.533040e-01  1.236970e-01  7.445114e-03  4.144498e-03  1.271078e-07  1.495126e-06  6.369820e-01  1.000000e+00  
2.713888e-02  8.770674e-03  5.278956e+00  4.630000e-02  7.137562e-03  3.737000e+02  6.601800e-02  8.504885e-03  1.534522e-01  1.232693e-01  7.422540e-03  4.160979e-03  1.261050e-07  1.496114e-06  6.371705e-01  1.000000e+00  
2.736820e-02  8.759867e-03  5.285468e+00  4.630000e-02  7.180977e-03  3.737000e+02  6.615861e-02  8.461660e-03  1.535972e-01  1.228466e-01  7.400497e-03  4.177543e-03  1.251182e-07  1.496973e-06  6.373562e-01  1.000000e+00  
2.772398e-02  8.743093e-03  5.295609e+00  4.630000e-02  7.248225e-03  3.737000e+02  6.637542e-02  8.396267e-03  1.538161e-01  1.222008e-01  7.367326e-03  4.203418e-03  1.236034e-07  1.498049e-06  6.376391e-01  1.000000e+00  
2.807976e-02  8.726311e-03  5.305793e+00  4.630000e-02  7.315344e-03  3.737000e+02  6.659050e-02  8.332800e-03  1.540279e-01  1.215667e-01  7.335362e-03  4.229503e-03  1.221036e-07  1.498805e-06  6.379156e-01  1.000000e+00  
2.843554e-02  8.709525e-03  5.316019e+00  4.630000e-02  7.382335e-03  3.737000e+02  6.680378e-02  8.271167e-03  1.542329e-01  1.209441e-01  7.304555e-03  4.255796e-03  1.206791e-07  1.499235e-06  6.381860e-01  1.000000e+00  
2.879132e-02  8.692736e-03  5.326286e+00  4.630000e-02  7.449196e-03  3.737000e+02  6.701525e-02  8.211289e-03  1.544314e-01  1.203327e-01  7.274873e-03  4.282299e-03  1.193056e-07  1.499336e-06  6.384505e-01  1.000000e+00  
2.914710e-02  8.675947e-03  5.336593e+00  4.630000e-02  7.515929e-03  3.737000e+02  6.722491e-02  8.153094e-03  1.546236e-01  1.197323e-01  7.246282e-03  4.309009e-03  1.179182e-07  1.499102e-06  6.387092e-01  1.000000e+00  
2.971695e-02  8.649062e-03  5.353182e+00  4.630000e-02  7.622545e-03  3.737000e+02  6.755697e-02  8.063240e-03  1.549188e-01  1.187926e-01  7.202655e-03  4.352216e-03  1.157909e-07  1.498022e-06  6.391119e-01  1.000000e+00  
2.990593e-02  8.640149e-03  5.358704e+00  4.630000e-02  7.657829e-03  3.737000e+02  6.766607e-02  8.034319e-03  1.550134e-01  1.184867e-01  7.188755e-03  4.366659e-03  1.151008e-07  1.497469e-06  6.392424e-01  1.000000e+00  
2.997671e-02  8.636811e-03  5.360775e+00  4.630000e-02  7.671035e-03  3.737000e+02  6.770681e-02  8.023596e-03  1.550484e-01  1.183729e-01  7.183620e-03  4.372084e-03  1.148444e-07  1.497236e-06  6.392909e-01  1.000000e+00  
3.001134e-02  8.635510e-03  5.361582e+00  4.630000e-02  7.677495e-03  3.737000e+02  6.772654e-02  8.018419e-03  1.550657e-01  1.183176e-01  7.181084e-03  4.374492e-03  1.147305e-07  1.497135e-06  6.393146e-01  1.000000e+00  
3.004598e-02  8.634890e-03  5.361967e+00  4.630000e-02  7.683954e-03  3.737000e+02  6.774567e-02  8.013411e-03  1.550835e-01  1.182631e-01  7.178406e-03  4.376131e-03  1.146413e-07  1.497078e-06  6.393382e-01  1.000000e+00  
3.006726e-02  8.634509e-03  5.362204e+00  4.630000e-02  7.687924e-03  3.737000e+02  6.775705e-02  8.010426e-03  1.550947e-01  1.182301e-01  7.176645e-03  4.376740e-03  1.145891e-07  1.497060e-06  6.393527e-01  1.000000e+00  
3.008855e-02  8.634128e-03  5.362441e+00  4.630000e-02  7.691893e-03  3.737000e+02  6.776819e-02  8.007487e-03  1.551062e-01  1.181974e-01  7.174784e-03  4.377197e-03  1.145366e-07  1.497039e-06  6.393672e-01  1.000000e+00  
3.010983e-02  8.633746e-03  5.362678e+00  4.630000e-02  7.695862e-03  3.737000e+02  6.777914e-02  8.004575e-03  1.551177e-01  1.181649e-01  7.172826e-03  4.377593e-03  1.144849e-07  1.497006e-06  6.393817e-01  1.000000e+00  
3.013112e-02  8.633365e-03  5.362915e+00  4.630000e-02  7.699831e-03  3.737000e+02  6.778993e-02  8.001679e-03  1.551293e-01  1.181326e-01  7.170784e-03  4.377965e-03  1.144334e-07  1.496959e-06  6.393961e-01  1.000000e+00  
3.015240e-02  8.632983e-03  5.363152e+00  4.630000e-02  7.703800e-03  3.737000e+02  6.780057e-02  7.998792e-03  1.551409e-01  1.181005e-01  7.168669e-03  4.378325e-03  1.143819e-07  1.496898e-06  6.394106e-01  1.000000e+00  
3.017369e-02  8.632601e-03  5.363389e+00  4.630000e-02  7.707769e-03  3.737000e+02  6.781107e-02  7.995910e-03  1.551526e-01  1.180686e-01  7.166494e-03  4.378678e-03  1.143306e-07  1.496823e-06  6.394250e-01  1.000000e+00  
3.021083e-02  8.631934e-03  5.363803e+00  4.630000e-02  7.714695e-03  3.737000e+02  6.782911e-02  7.990882e-03  1.551732e-01  1.180131e-01  7.162580e-03  4.379279e-03  1.142409e-07  1.496663e-06  6.394502e-01  1.000000e+00  
3.027562e-02  8.630771e-03  5.364526e+00  4.630000e-02  7.726772e-03  3.737000e+02  6.785981e-02  7.982090e-03  1.552094e-01  1.179173e-01  7.155483e-03  4.380302e-03  1.140843e-07  1.496308e-06  6.394940e-01  1.000000e+00  
3.034040e-02  8.629607e-03  5.365250e+00  4.630000e-02  7.738848e-03  3.737000e+02  6.788968e-02  7.973227e-03  1.552459e-01  1.178224e-01  7.148178e-03  4.381318e-03  1.139266e-07  1.495873e-06  6.395377e-01  1.000000e+00  
3.040519e-02  8.628441e-03  5.365975e+00  4.630000e-02  7.750922e-03  3.737000e+02  6.791889e-02  7.964272e-03  1.552827e-01  1.177282e-01  7.140762e-03  4.382338e-03  1.137677e-07  1.495378e-06  6.395813e-01  1.000000e+00  
3.046997e-02  8.627275e-03  5.366700e+00  4.630000e-02  7.762994e-03  3.737000e+02  6.794752e-02  7.955220e-03  1.553196e-01  1.176346e-01  7.133290e-03  4.383361e-03  1.136075e-07  1.494838e-06  6.396248e-01  1.000000e+00  
3.053476e-02  8.626107e-03  5.367427e+00  4.630000e-02  7.775065e-03  3.737000e+02  6.797566e-02  7.946078e-03  1.553568e-01  1.175415e-01  7.125791e-03  4.384389e-03  1.134461e-07  1.494263e-06  6.396682e-01  1.000000e+00  
3.059954e-02  8.624939e-03  5.368154e+00  4.630000e-02  7.787134e-03  3.737000e+02  6.800336e-02  7.936853e-03  1.553941e-01  1.174490e-01  7.118283e-03  4.385422e-03  1.132837e-07  1.493663e-06  6.397114e-01  1.000000e+00  
3.070920e-02  8.622959e-03  5.369386e+00  4.630000e-02  7.807560e-03  3.737000e+02  6.804940e-02  7.921075e-03  1.554574e-01  1.172933e-01  7.105582e-03  4.387183e-03  1.130066e-07  1.492604e-06  6.397844e-01  1.000000e+00  
3.081886e-02  8.620976e-03  5.370621e+00  4.630000e-02  7.827981e-03  3.737000e+02  6.809454e-02  7.905130e-03  1.555210e-01  1.171388e-01  7.092918e-03  4.388962e-03  1.127276e-07  1.491509e-06  6.398571e-01  1.000000e+00  
3.103217e-02  8.617112e-03  5.373030e+00  4.630000e-02  7.867690e-03  3.737000e+02  6.818030e-02  7.873779e-03  1.556448e-01  1.168410e-01  7.068439e-03  4.392463e-03  1.121809e-07  1.489317e-06  6.399976e-01  1.000000e+00  
3.124548e-02  8.613237e-03  5.375447e+00  4.630000e-02  7.907381e-03  3.737000e+02  6.826407e-02  7.842192e-03  1.557685e-01  1.165464e-01  7.044202e-03  4.396014e-03  1.116318e-07  1.487083e-06  6.401370e-01  1.000000e+00  
3.145879e-02  8.609353e-03  5.377872e+00  4.630000e-02  7.947054e-03  3.737000e+02  6.834644e-02  7.810553e-03  1.558917e-01  1.162547e-01  7.020217e-03  4.399606e-03  1.110829e-07  1.484825e-06  6.402753e-01  1.000000e+00  
3.167210e-02  8.605459e-03  5.380306e+00  4.630000e-02  7.986710e-03  3.737000e+02  6.842776e-02  7.778983e-03  1.560141e-01  1.159654e-01  6.996475e-03  4.403233e-03  1.105355e-07  1.482544e-06  6.404124e-01  1.000000e+00  
3.204871e-02  8.598560e-03  5.384622e+00  4.630000e-02  8.056678e-03  3.737000e+02  6.856948e-02  7.723638e-03  1.562281e-01  1.154604e-01  6.955142e-03  4.409713e-03  1.095760e-07  1.478457e-06  6.406519e-01  1.000000e+00  
3.242531e-02  8.591634e-03  5.388964e+00  4.630000e-02  8.126590e-03  3.737000e+02  6.870940e-02  7.668963e-03  1.564390e-01  1.149622e-01  6.914544e-03  4.416281e-03  1.086273e-07  1.474285e-06  6.408881e-01  1.000000e+00  
3.280191e-02  8.584679e-03  5.393329e+00  4.630000e-02  8.196446e-03  3.737000e+02  6.884788e-02  7.615045e-03  1.566466e-01  1.144704e-01  6.874670e-03  4.422934e-03  1.076904e-07  1.470026e-06  6.411209e-01  1.000000e+00  
3.317851e-02  8.577698e-03  5.397719e+00  4.630000e-02  8.266245e-03  3.737000e+02  6.898515e-02  7.561940e-03  1.568508e-01  1.139848e-01  6.835512e-03  4.429666e-03  1.067661e-07  1.465687e-06  6.413506e-01  1.000000e+00  
3.355512e-02  8.570691e-03  5.402132e+00  4.630000e-02  8.335988e-03  3.737000e+02  6.912138e-02  7.509686e-03  1.570517e-01  1.135051e-01  6.797054e-03  4.436474e-03  1.058548e-07  1.461274e-06  6.415771e-01  1.000000e+00  
3.393172e-02  8.563658e-03  5.406568e+00  4.630000e-02  8.405673e-03  3.737000e+02  6.925669e-02  7.458294e-03  1.572492e-01  1.130311e-01  6.759282e-03  4.443357e-03  1.049567e-07  1.456783e-06  6.418005e-01  1.000000e+00  
3.450247e-02  8.552955e-03  5.413334e+00  4.630000e-02  8.511173e-03  3.737000e+02  6.946003e-02  7.382029e-03  1.575422e-01  1.123236e-01  6.703309e-03  4.453932e-03  1.036204e-07  1.449829e-06  6.421333e-01  1.000000e+00  
3.507323e-02  8.542200e-03  5.420149e+00  4.630000e-02  8.616542e-03  3.737000e+02  6.966133e-02  7.307658e-03  1.578279e-01  1.116288e-01  6.648824e-03  4.464676e-03  1.023130e-07  1.442693e-06  6.424593e-01  1.000000e+00  
3.564398e-02  8.531395e-03  5.427014e+00  4.630000e-02  8.721778e-03  3.737000e+02  6.986058e-02  7.235116e-03  1.581064e-01  1.109464e-01  6.595781e-03  4.475589e-03  1.010337e-07  1.435380e-06  6.427787e-01  1.000000e+00  
3.678009e-02  8.509749e-03  5.440819e+00  4.630000e-02  8.930856e-03  3.737000e+02  7.025130e-02  7.095970e-03  1.586402e-01  1.096234e-01  6.494308e-03  4.497806e-03  9.856787e-08  1.420307e-06  6.433955e-01  1.000000e+00  
3.791620e-02  8.487936e-03  5.454801e+00  4.630000e-02  9.139402e-03  3.737000e+02  7.063438e-02  6.963471e-03  1.591480e-01  1.083457e-01  6.398030e-03  4.520675e-03  9.620472e-08  1.404566e-06  6.439883e-01  1.000000e+00  
3.905232e-02  8.465974e-03  5.468951e+00  4.630000e-02  9.347410e-03  3.737000e+02  7.101005e-02  6.837227e-03  1.596313e-01  1.071110e-01  6.306627e-03  4.544183e-03  9.393824e-08  1.388181e-06  6.445582e-01  1.000000e+00  
4.018843e-02  8.443882e-03  5.483260e+00  4.630000e-02  9.554878e-03  3.737000e+02  7.137852e-02  6.716876e-03  1.600913e-01  1.059171e-01  6.219806e-03  4.568319e-03  9.176317e-08  1.371178e-06  6.451065e-01  1.000000e+00  
4.132454e-02  8.421675e-03  5.497719e+00  4.630000e-02  9.761803e-03  3.737000e+02  7.173999e-02  6.602074e-03  1.605296e-01  1.047622e-01  6.137295e-03  4.593072e-03  8.967477e-08  1.353585e-06  6.456343e-01  1.000000e+00  
4.246066e-02  8.399366e-03  5.512321e+00  4.630000e-02  9.968181e-03  3.737000e+02  7.209466e-02  6.492503e-03  1.609471e-01  1.036444e-01  6.058842e-03  4.618430e-03  8.766825e-08  1.335432e-06  6.461427e-01  1.000000e+00  
4.423700e-02  8.364317e-03  5.535419e+00  4.630000e-02  1.028976e-02  3.737000e+02  7.263605e-02  6.330976e-03  1.615610e-01  1.019668e-01  5.943760e-03  4.659266e-03  8.468427e-08  1.306009e-06  6.469008e-01  1.000000e+00  
4.601335e-02  8.329103e-03  5.558822e+00  4.630000e-02  1.060999e-02  3.737000e+02  7.316199e-02  6.180473e-03  1.621311e-01  1.003694e-01  5.837215e-03  4.701504e-03  8.187370e-08  1.275429e-06  6.476170e-01  1.000000e+00  
4.778970e-02  8.293766e-03  5.582506e+00  4.630000e-02  1.092887e-02  3.737000e+02  7.367322e-02  6.040076e-03  1.626607e-01  9.884645e-02  5.738454e-03  4.745114e-03  7.922345e-08  1.243847e-06  6.482947e-01  1.000000e+00  
4.956605e-02  8.258345e-03  5.606450e+00  4.630000e-02  1.124639e-02  3.737000e+02  7.417028e-02  5.908896e-03  1.631532e-01  9.739299e-02  5.646850e-03  4.790035e-03  7.671971e-08  1.211380e-06  6.489365e-01  1.000000e+00  
5.134240e-02  8.222873e-03  5.630635e+00  4.630000e-02  1.156255e-02  3.737000e+02  7.465387e-02  5.786221e-03  1.636113e-01  9.600429e-02  5.561780e-03  4.836247e-03  7.435089e-08  1.178216e-06  6.495450e-01  1.000000e+00  
5.311875e-02  8.187380e-03  5.655044e+00  4.630000e-02  1.187735e-02  3.737000e+02  7.512455e-02  5.671340e-03  1.640378e-01  9.467608e-02  5.482745e-03  4.883688e-03  7.210670e-08  1.144479e-06  6.501226e-01  1.000000e+00  
5.489510e-02  8.151894e-03  5.679661e+00  4.630000e-02  1.219078e-02  3.737000e+02  7.558299e-02  5.563709e-03  1.644348e-01  9.340437e-02  5.409180e-03  4.932368e-03  6.998142e-08  1.110445e-06  6.506714e-01  1.000000e+00  
5.667145e-02  8.116439e-03  5.704472e+00  4.630000e-02  1.250286e-02  3.737000e+02  7.602955e-02  5.462653e-03  1.648047e-01  9.218562e-02  5.340770e-03  4.982173e-03  6.796237e-08  1.076114e-06  6.511934e-01  1.000000e+00  
5.844780e-02  8.081036e-03  5.729463e+00  4.630000e-02  1.281358e-02  3.737000e+02  7.646465e-02  5.367625e-03  1.651496e-01  9.101658e-02  5.277101e-03  5.033093e-03  6.604002e-08  1.041486e-06  6.516903e-01  1.000000e+00  
5.920218e-02  8.066022e-03  5.740128e+00  4.630000e-02  1.294512e-02  3.737000e+02  7.664613e-02  5.329018e-03  1.652888e-01  9.053439e-02  5.251365e-03  5.055072e-03  6.525370e-08  1.026867e-06  6.518941e-01  1.000000e+00  
5.995655e-02  8.051022e-03  5.750822e+00  4.630000e-02  1.307642e-02  3.737000e+02  7.682573e-02  5.291407e-03  1.654239e-01  9.006034e-02  5.226392e-03  5.077233e-03  6.448337e-08  1.012289e-06  6.520939e-01  1.000000e+00  
6.000849e-02  8.050129e-03  5.751460e+00  4.630000e-02  1.308545e-02  3.737000e+02  7.683790e-02  5.288868e-03  1.654332e-01  9.002813e-02  5.224690e-03  5.078618e-03  6.443359e-08  1.011301e-06  6.521075e-01  1.000000e+00  
6.006044e-02  8.049950e-03  5.751589e+00  4.630000e-02  1.309448e-02  3.737000e+02  7.684925e-02  5.286434e-03  1.654433e-01  8.999687e-02  5.222888e-03  5.079086e-03  6.439847e-08  1.010451e-06  6.521211e-01  1.000000e+00  
6.009407e-02  8.049834e-03  5.751672e+00  4.630000e-02  1.310033e-02  3.737000e+02  7.685599e-02  5.284927e-03  1.654504e-01  8.997732e-02  5.221593e-03  5.078832e-03  6.437794e-08  1.009993e-06  6.521299e-01  1.000000e+00  
6.012771e-02  8.049717e-03  5.751755e+00  4.630000e-02  1.310618e-02  3.737000e+02  7.686241e-02  5.283438e-03  1.654577e-01  8.995810e-02  5.220168e-03  5.078478e-03  6.435693e-08  1.009565e-06  6.521387e-01  1.000000e+00  
6.016135e-02  8.049601e-03  5.751838e+00  4.630000e-02  1.311203e-02  3.737000e+02  7.686865e-02  5.281945e-03  1.654650e-01  8.993907e-02  5.218638e-03  5.078164e-03  6.433630e-08  1.009145e-06  6.521475e-01  1.000000e+00  
6.019499e-02  8.049485e-03  5.751921e+00  4.630000e-02  1.311788e-02  3.737000e+02  7.687473e-02  5.280441e-03  1.654724e-01  8.992019e-02  5.217043e-03  5.077868e-03  6.431566e-08  1.008732e-06  6.521562e-01  1.000000e+00  
6.022862e-02  8.049368e-03  5.752004e+00  4.630000e-02  1.312372e-02  3.737000e+02  7.688067e-02  5.278926e-03  1.654799e-01  8.990145e-02  5.215408e-03  5.077547e-03  6.429487e-08  1.008327e-06  6.521650e-01  1.000000e+00  
6.026226e-02  8.049252e-03  5.752088e+00  4.630000e-02  1.312957e-02  3.737000e+02  7.688647e-02  5.277399e-03  1.654875e-01  8.988284e-02  5.213740e-03  5.077199e-03  6.427402e-08  1.007930e-06  6.521738e-01  1.000000e+00  
6.029590e-02  8.049135e-03  5.752171e+00  4.630000e-02  1.313542e-02  3.737000e+02  7.689216e-02  5.275856e-03  1.654951e-01  8.986433e-02  5.212045e-03  5.076849e-03  6.425304e-08  1.007537e-06  6.521826e-01  1.000000e+00  
6.032954e-02  8.049018e-03  5.752254e+00  4.630000e-02  1.314127e-02  3.737000e+02  7.689776e-02  5.274297e-03  1.655028e-01  8.984591e-02  5.210327e-03  5.076505e-03  6.423189e-08  1.007147e-06  6.521913e-01  1.000000e+00  
