x             rho           u             mdot          tau           T             H2            O2            H2O           H             O             OH            HO2           H2O2          AR            sumfracs      
9.636096e-04  1.838516e-02  2.920834e+00  5.370000e-02  3.294107e-04  1.500000e+03  7.666662e-02  1.201081e-02  1.383454e-01  1.239243e-01  1.091375e-02  7.030713e-03  2.813175e-07  2.014256e-06  6.311062e-01  1.000000e+00  
9.710601e-04  1.838623e-02  2.920665e+00  5.370000e-02  3.319616e-04  1.500000e+03  7.616974e-02  1.181710e-02  1.387241e-01  1.241804e-01  1.092018e-02  7.043449e-03  2.774087e-07  2.023964e-06  6.311428e-01  1.000000e+00  
9.785105e-04  1.838729e-02  2.920495e+00  5.370000e-02  3.345126e-04  1.500000e+03  7.572533e-02  1.164268e-02  1.390678e-01  1.244032e-01  1.092461e-02  7.054590e-03  2.738874e-07  2.032599e-06  6.311794e-01  1.000000e+00  
9.926042e-04  1.838932e-02  2.920173e+00  5.370000e-02  3.393386e-04  1.500000e+03  7.500983e-02  1.135874e-02  1.396345e-01  1.247453e-01  1.092837e-02  7.071866e-03  2.681338e-07  2.046356e-06  6.312490e-01  1.000000e+00  
1.002049e-03  1.839068e-02  2.919957e+00  5.370000e-02  3.425729e-04  1.500000e+03  7.460950e-02  1.119750e-02  1.399615e-01  1.249243e-01  1.092801e-02  7.081046e-03  2.648573e-07  2.053938e-06  6.312958e-01  1.000000e+00  
1.011493e-03  1.839205e-02  2.919740e+00  5.370000e-02  3.458075e-04  1.500000e+03  7.426327e-02  1.105607e-02  1.402525e-01  1.250689e-01  1.092573e-02  7.088588e-03  2.619800e-07  2.060396e-06  6.313426e-01  1.000000e+00  
1.020937e-03  1.839341e-02  2.919524e+00  5.370000e-02  3.490422e-04  1.500000e+03  7.396415e-02  1.093189e-02  1.405120e-01  1.251836e-01  1.092181e-02  7.094707e-03  2.594566e-07  2.065870e-06  6.313895e-01  1.000000e+00  
1.030382e-03  1.839478e-02  2.919307e+00  5.370000e-02  3.522772e-04  1.500000e+03  7.370600e-02  1.082270e-02  1.407443e-01  1.252723e-01  1.091649e-02  7.099588e-03  2.572316e-07  2.070485e-06  6.314364e-01  1.000000e+00  
1.039826e-03  1.839615e-02  2.919090e+00  5.370000e-02  3.555125e-04  1.500000e+03  7.348349e-02  1.072652e-02  1.409527e-01  1.253383e-01  1.090997e-02  7.103393e-03  2.552836e-07  2.074352e-06  6.314833e-01  1.000000e+00  
1.049270e-03  1.839751e-02  2.918873e+00  5.370000e-02  3.587480e-04  1.500000e+03  7.329197e-02  1.064166e-02  1.411405e-01  1.253845e-01  1.090242e-02  7.106263e-03  2.535441e-07  2.077565e-06  6.315303e-01  1.000000e+00  
1.058715e-03  1.839888e-02  2.918656e+00  5.370000e-02  3.619837e-04  1.500000e+03  7.312736e-02  1.056663e-02  1.413104e-01  1.254137e-01  1.089399e-02  7.108321e-03  2.520495e-07  2.080211e-06  6.315772e-01  1.000000e+00  
1.068159e-03  1.840025e-02  2.918438e+00  5.370000e-02  3.652197e-04  1.500000e+03  7.298612e-02  1.050012e-02  1.414647e-01  1.254281e-01  1.088481e-02  7.109674e-03  2.506484e-07  2.082362e-06  6.316242e-01  1.000000e+00  
1.077603e-03  1.840162e-02  2.918221e+00  5.370000e-02  3.684559e-04  1.500000e+03  7.286518e-02  1.044101e-02  1.416054e-01  1.254295e-01  1.087498e-02  7.110414e-03  2.495565e-07  2.084083e-06  6.316712e-01  1.000000e+00  
1.087048e-03  1.840299e-02  2.918005e+00  5.370000e-02  3.716923e-04  1.500000e+03  7.276184e-02  1.038832e-02  1.417344e-01  1.254198e-01  1.086459e-02  7.110623e-03  2.484569e-07  2.085430e-06  6.317181e-01  1.000000e+00  
1.096492e-03  1.840435e-02  2.917788e+00  5.370000e-02  3.749290e-04  1.500000e+03  7.267377e-02  1.034120e-02  1.418531e-01  1.254004e-01  1.085374e-02  7.110372e-03  2.476232e-07  2.086451e-06  6.317651e-01  1.000000e+00  
1.105936e-03  1.840572e-02  2.917571e+00  5.370000e-02  3.781659e-04  1.500000e+03  7.259895e-02  1.029891e-02  1.419630e-01  1.253726e-01  1.084248e-02  7.109720e-03  2.464566e-07  2.087191e-06  6.318120e-01  1.000000e+00  
1.115380e-03  1.840709e-02  2.917355e+00  5.370000e-02  3.814031e-04  1.500000e+03  7.253562e-02  1.026081e-02  1.420652e-01  1.253375e-01  1.083087e-02  7.108721e-03  2.457946e-07  2.087685e-06  6.318589e-01  1.000000e+00  
1.124825e-03  1.840845e-02  2.917138e+00  5.370000e-02  3.846405e-04  1.500000e+03  7.248225e-02  1.022634e-02  1.421608e-01  1.252962e-01  1.081896e-02  7.107422e-03  2.452579e-07  2.087966e-06  6.319058e-01  1.000000e+00  
1.134269e-03  1.840982e-02  2.916922e+00  5.370000e-02  3.878782e-04  1.500000e+03  7.243752e-02  1.019503e-02  1.422505e-01  1.252494e-01  1.080681e-02  7.105862e-03  2.447718e-07  2.088062e-06  6.319526e-01  1.000000e+00  
1.143713e-03  1.841118e-02  2.916706e+00  5.370000e-02  3.911161e-04  1.500000e+03  7.240027e-02  1.016644e-02  1.423352e-01  1.251978e-01  1.079443e-02  7.104075e-03  2.439384e-07  2.087998e-06  6.319994e-01  1.000000e+00  
1.153158e-03  1.841254e-02  2.916490e+00  5.370000e-02  3.943542e-04  1.500000e+03  7.236952e-02  1.014022e-02  1.424155e-01  1.251422e-01  1.078187e-02  7.102091e-03  2.436884e-07  2.087794e-06  6.320462e-01  1.000000e+00  
1.159752e-03  1.841350e-02  2.916339e+00  5.370000e-02  3.966153e-04  1.500000e+03  7.235142e-02  1.012315e-02  1.424694e-01  1.251013e-01  1.077301e-02  7.100605e-03  2.432370e-07  2.087579e-06  6.320788e-01  1.000000e+00  
1.166347e-03  1.841445e-02  2.916189e+00  5.370000e-02  3.988766e-04  1.500000e+03  7.233581e-02  1.010699e-02  1.425215e-01  1.250588e-01  1.076408e-02  7.099043e-03  2.427733e-07  2.087311e-06  6.321115e-01  1.000000e+00  
1.172941e-03  1.841540e-02  2.916038e+00  5.370000e-02  4.011379e-04  1.500000e+03  7.232244e-02  1.009164e-02  1.425721e-01  1.250149e-01  1.075509e-02  7.097412e-03  2.423379e-07  2.086994e-06  6.321441e-01  1.000000e+00  
1.179535e-03  1.841634e-02  2.915888e+00  5.370000e-02  4.033994e-04  1.500000e+03  7.231111e-02  1.007704e-02  1.426214e-01  1.249697e-01  1.074605e-02  7.095720e-03  2.423324e-07  2.086633e-06  6.321767e-01  1.000000e+00  
1.186130e-03  1.841729e-02  2.915738e+00  5.370000e-02  4.056610e-04  1.500000e+03  7.230161e-02  1.006312e-02  1.426694e-01  1.249234e-01  1.073696e-02  7.093973e-03  2.418147e-07  2.086233e-06  6.322092e-01  1.000000e+00  
1.192724e-03  1.841824e-02  2.915588e+00  5.370000e-02  4.079227e-04  1.500000e+03  7.229377e-02  1.004980e-02  1.427162e-01  1.248761e-01  1.072783e-02  7.092176e-03  2.416433e-07  2.085796e-06  6.322418e-01  1.000000e+00  
1.199318e-03  1.841919e-02  2.915438e+00  5.370000e-02  4.101845e-04  1.500000e+03  7.228743e-02  1.003703e-02  1.427621e-01  1.248278e-01  1.071866e-02  7.090332e-03  2.415735e-07  2.085328e-06  6.322743e-01  1.000000e+00  
1.205913e-03  1.842014e-02  2.915288e+00  5.370000e-02  4.124464e-04  1.500000e+03  7.228246e-02  1.002477e-02  1.428070e-01  1.247787e-01  1.070945e-02  7.088448e-03  2.414276e-07  2.084829e-06  6.323068e-01  1.000000e+00  
1.212507e-03  1.842108e-02  2.915138e+00  5.370000e-02  4.147085e-04  1.500000e+03  7.227872e-02  1.001295e-02  1.428511e-01  1.247289e-01  1.070022e-02  7.086526e-03  2.410544e-07  2.084304e-06  6.323393e-01  1.000000e+00  
1.223536e-03  1.842266e-02  2.914888e+00  5.370000e-02  4.184920e-04  1.500000e+03  7.227490e-02  9.994091e-03  1.429231e-01  1.246440e-01  1.068473e-02  7.083238e-03  2.406832e-07  2.083373e-06  6.323936e-01  1.000000e+00  
1.234565e-03  1.842424e-02  2.914638e+00  5.370000e-02  4.222757e-04  1.500000e+03  7.227372e-02  9.976206e-03  1.429933e-01  1.245576e-01  1.066918e-02  7.079869e-03  2.403662e-07  2.082384e-06  6.324478e-01  1.000000e+00  
1.245594e-03  1.842582e-02  2.914388e+00  5.370000e-02  4.260598e-04  1.500000e+03  7.227477e-02  9.959147e-03  1.430619e-01  1.244699e-01  1.065360e-02  7.076432e-03  2.400406e-07  2.081346e-06  6.325020e-01  1.000000e+00  
1.256622e-03  1.842740e-02  2.914139e+00  5.370000e-02  4.298443e-04  1.500000e+03  7.227772e-02  9.942791e-03  1.431292e-01  1.243810e-01  1.063798e-02  7.072938e-03  2.397383e-07  2.080267e-06  6.325561e-01  1.000000e+00  
1.273847e-03  1.842986e-02  2.913750e+00  5.370000e-02  4.357553e-04  1.500000e+03  7.228542e-02  9.918406e-03  1.432320e-01  1.242404e-01  1.061354e-02  7.067387e-03  2.392890e-07  2.078513e-06  6.326405e-01  1.000000e+00  
1.291071e-03  1.843231e-02  2.913362e+00  5.370000e-02  4.416670e-04  1.500000e+03  7.229613e-02  9.895152e-03  1.433327e-01  1.240981e-01  1.058907e-02  7.061745e-03  2.388646e-07  2.076692e-06  6.327247e-01  1.000000e+00  
1.308295e-03  1.843476e-02  2.912975e+00  5.370000e-02  4.475796e-04  1.500000e+03  7.230916e-02  9.872781e-03  1.434317e-01  1.239546e-01  1.056460e-02  7.056032e-03  2.384569e-07  2.074820e-06  6.328088e-01  1.000000e+00  
1.325520e-03  1.843721e-02  2.912589e+00  5.370000e-02  4.534929e-04  1.500000e+03  7.232397e-02  9.851099e-03  1.435293e-01  1.238102e-01  1.054014e-02  7.050265e-03  2.380621e-07  2.072907e-06  6.328927e-01  1.000000e+00  
1.342744e-03  1.843965e-02  2.912203e+00  5.370000e-02  4.594071e-04  1.500000e+03  7.234016e-02  9.829956e-03  1.436257e-01  1.236652e-01  1.051570e-02  7.044456e-03  2.376789e-07  2.070963e-06  6.329765e-01  1.000000e+00  
1.359968e-03  1.844208e-02  2.911819e+00  5.370000e-02  4.653220e-04  1.500000e+03  7.235741e-02  9.809237e-03  1.437213e-01  1.235197e-01  1.049128e-02  7.038616e-03  2.373041e-07  2.068994e-06  6.330602e-01  1.000000e+00  
1.377192e-03  1.844451e-02  2.911435e+00  5.370000e-02  4.712377e-04  1.500000e+03  7.237546e-02  9.788850e-03  1.438162e-01  1.233739e-01  1.046691e-02  7.032751e-03  2.369357e-07  2.067007e-06  6.331436e-01  1.000000e+00  
1.403175e-03  1.844817e-02  2.910857e+00  5.370000e-02  4.801628e-04  1.500000e+03  7.240380e-02  9.758579e-03  1.439582e-01  1.231538e-01  1.043023e-02  7.023870e-03  2.363891e-07  2.063981e-06  6.332693e-01  1.000000e+00  
1.429157e-03  1.845182e-02  2.910281e+00  5.370000e-02  4.890897e-04  1.500000e+03  7.243308e-02  9.728740e-03  1.440992e-01  1.229336e-01  1.039366e-02  7.014963e-03  2.358504e-07  2.060932e-06  6.333945e-01  1.000000e+00  
1.455140e-03  1.845546e-02  2.909708e+00  5.370000e-02  4.980184e-04  1.500000e+03  7.246298e-02  9.699221e-03  1.442393e-01  1.227135e-01  1.035721e-02  7.006037e-03  2.353171e-07  2.057866e-06  6.335195e-01  1.000000e+00  
1.481122e-03  1.845909e-02  2.909135e+00  5.370000e-02  5.069488e-04  1.500000e+03  7.249330e-02  9.669944e-03  1.443787e-01  1.224937e-01  1.032089e-02  6.997100e-03  2.347877e-07  2.054788e-06  6.336441e-01  1.000000e+00  
1.507104e-03  1.846271e-02  2.908565e+00  5.370000e-02  5.158810e-04  1.500000e+03  7.252388e-02  9.640855e-03  1.445175e-01  1.222743e-01  1.028470e-02  6.988157e-03  2.342609e-07  2.051700e-06  6.337683e-01  1.000000e+00  
1.533087e-03  1.846632e-02  2.907997e+00  5.370000e-02  5.248149e-04  1.500000e+03  7.255461e-02  9.611914e-03  1.446558e-01  1.220554e-01  1.024864e-02  6.979211e-03  2.337361e-07  2.048607e-06  6.338922e-01  1.000000e+00  
1.574075e-03  1.847199e-02  2.907104e+00  5.370000e-02  5.389120e-04  1.500000e+03  7.260324e-02  9.566503e-03  1.448730e-01  1.217109e-01  1.019203e-02  6.965096e-03  2.329108e-07  2.043717e-06  6.340869e-01  1.000000e+00  
1.615063e-03  1.847764e-02  2.906215e+00  5.370000e-02  5.530134e-04  1.500000e+03  7.265193e-02  9.521343e-03  1.450891e-01  1.213678e-01  1.013577e-02  6.950985e-03  2.320877e-07  2.038818e-06  6.342808e-01  1.000000e+00  
1.656051e-03  1.848326e-02  2.905331e+00  5.370000e-02  5.671191e-04  1.500000e+03  7.270061e-02  9.476405e-03  1.453042e-01  1.210260e-01  1.007984e-02  6.936879e-03  2.312662e-07  2.033913e-06  6.344738e-01  1.000000e+00  
1.697039e-03  1.848886e-02  2.904451e+00  5.370000e-02  5.812291e-04  1.500000e+03  7.274922e-02  9.431673e-03  1.455182e-01  1.206856e-01  1.002425e-02  6.922780e-03  2.304461e-07  2.029003e-06  6.346660e-01  1.000000e+00  
1.738026e-03  1.849444e-02  2.903576e+00  5.370000e-02  5.953433e-04  1.500000e+03  7.279774e-02  9.387134e-03  1.457313e-01  1.203465e-01  9.969000e-03  6.908691e-03  2.296270e-07  2.024089e-06  6.348573e-01  1.000000e+00  
1.805495e-03  1.850356e-02  2.902145e+00  5.370000e-02  6.185853e-04  1.500000e+03  7.287735e-02  9.314226e-03  1.460800e-01  1.197914e-01  9.878785e-03  6.885520e-03  2.282809e-07  2.015991e-06  6.351704e-01  1.000000e+00  
1.872963e-03  1.851261e-02  2.900725e+00  5.370000e-02  6.418386e-04  1.500000e+03  7.295664e-02  9.241811e-03  1.464261e-01  1.192401e-01  9.789470e-03  6.862378e-03  2.269374e-07  2.007884e-06  6.354813e-01  1.000000e+00  
1.940431e-03  1.852160e-02  2.899317e+00  5.370000e-02  6.651033e-04  1.500000e+03  7.303559e-02  9.169885e-03  1.467697e-01  1.186925e-01  9.701048e-03  6.839265e-03  2.255964e-07  1.999770e-06  6.357898e-01  1.000000e+00  
2.007899e-03  1.853053e-02  2.897921e+00  5.370000e-02  6.883793e-04  1.500000e+03  7.311422e-02  9.098446e-03  1.471107e-01  1.181485e-01  9.613510e-03  6.816184e-03  2.242582e-07  1.991650e-06  6.360962e-01  1.000000e+00  
2.125500e-03  1.854593e-02  2.895514e+00  5.370000e-02  7.289774e-04  1.500000e+03  7.325050e-02  8.975088e-03  1.476992e-01  1.172092e-01  9.463009e-03  6.776030e-03  2.219324e-07  1.977482e-06  6.366248e-01  1.000000e+00  
2.457221e-03  1.858833e-02  2.888909e+00  5.370000e-02  8.436728e-04  1.500000e+03  7.362993e-02  8.635050e-03  1.493185e-01  1.146182e-01  9.052404e-03  6.663350e-03  2.154236e-07  1.937465e-06  6.380804e-01  1.000000e+00  
2.788941e-03  1.862924e-02  2.882565e+00  5.370000e-02  9.586255e-04  1.500000e+03  7.400245e-02  8.306592e-03  1.508793e-01  1.121117e-01  8.661545e-03  6.551634e-03  2.090008e-07  1.897442e-06  6.394847e-01  1.000000e+00  
3.120662e-03  1.866871e-02  2.876471e+00  5.370000e-02  1.073827e-03  1.500000e+03  7.436864e-02  7.989544e-03  1.523834e-01  1.096863e-01  8.289457e-03  6.440993e-03  2.026754e-07  1.857500e-06  6.408396e-01  1.000000e+00  
3.452382e-03  1.870680e-02  2.870615e+00  5.370000e-02  1.189267e-03  1.500000e+03  7.472902e-02  7.683715e-03  1.538324e-01  1.073392e-01  7.935207e-03  6.331533e-03  1.964569e-07  1.817721e-06  6.421470e-01  1.000000e+00  
3.784103e-03  1.874354e-02  2.864986e+00  5.370000e-02  1.304939e-03  1.500000e+03  7.508405e-02  7.388890e-03  1.552280e-01  1.050674e-01  7.597911e-03  6.223344e-03  1.903539e-07  1.778176e-06  6.434084e-01  1.000000e+00  
4.115824e-03  1.877901e-02  2.859576e+00  5.370000e-02  1.420833e-03  1.500000e+03  7.543416e-02  7.104843e-03  1.565720e-01  1.028681e-01  7.276726e-03  6.116505e-03  1.843737e-07  1.738933e-06  6.446257e-01  1.000000e+00  
4.447544e-03  1.881323e-02  2.854375e+00  5.370000e-02  1.536943e-03  1.500000e+03  7.577973e-02  6.831332e-03  1.578660e-01  1.007386e-01  6.970851e-03  6.011085e-03  1.785225e-07  1.700049e-06  6.458004e-01  1.000000e+00  
4.779265e-03  1.884626e-02  2.849372e+00  5.370000e-02  1.653261e-03  1.500000e+03  7.612108e-02  6.568099e-03  1.591118e-01  9.867626e-02  6.679524e-03  5.907147e-03  1.728052e-07  1.661578e-06  6.469342e-01  1.000000e+00  
5.110986e-03  1.887814e-02  2.844560e+00  5.370000e-02  1.769779e-03  1.500000e+03  7.645849e-02  6.314880e-03  1.603109e-01  9.667848e-02  6.402019e-03  5.804741e-03  1.672255e-07  1.623568e-06  6.480287e-01  1.000000e+00  
5.442706e-03  1.890892e-02  2.839930e+00  5.370000e-02  1.886490e-03  1.500000e+03  7.679223e-02  6.071403e-03  1.614650e-01  9.474284e-02  6.137649e-03  5.703911e-03  1.617869e-07  1.586060e-06  6.490852e-01  1.000000e+00  
5.774427e-03  1.893863e-02  2.835474e+00  5.370000e-02  2.003388e-03  1.500000e+03  7.712251e-02  5.837391e-03  1.625757e-01  9.286697e-02  5.885759e-03  5.604694e-03  1.564917e-07  1.549092e-06  6.501053e-01  1.000000e+00  
6.106148e-03  1.896733e-02  2.831184e+00  5.370000e-02  2.120467e-03  1.500000e+03  7.744953e-02  5.612564e-03  1.636445e-01  9.104860e-02  5.645726e-03  5.507120e-03  1.513411e-07  1.512696e-06  6.510903e-01  1.000000e+00  
6.437868e-03  1.899504e-02  2.827053e+00  5.370000e-02  2.237720e-03  1.500000e+03  7.777344e-02  5.396636e-03  1.646729e-01  8.928556e-02  5.416960e-03  5.411213e-03  1.463360e-07  1.476899e-06  6.520417e-01  1.000000e+00  
6.769589e-03  1.902182e-02  2.823074e+00  5.370000e-02  2.355141e-03  1.500000e+03  7.809438e-02  5.189323e-03  1.656625e-01  8.757574e-02  5.198899e-03  5.316992e-03  1.414765e-07  1.441726e-06  6.529606e-01  1.000000e+00  
7.101310e-03  1.904768e-02  2.819241e+00  5.370000e-02  2.472725e-03  1.500000e+03  7.841246e-02  4.990344e-03  1.666146e-01  8.591714e-02  4.991012e-03  5.224470e-03  1.367627e-07  1.407195e-06  6.538485e-01  1.000000e+00  
7.433030e-03  1.907267e-02  2.815547e+00  5.370000e-02  2.590466e-03  1.500000e+03  7.872777e-02  4.799416e-03  1.675307e-01  8.430782e-02  4.792793e-03  5.133654e-03  1.321935e-07  1.373325e-06  6.547064e-01  1.000000e+00  
7.764751e-03  1.909683e-02  2.811985e+00  5.370000e-02  2.708358e-03  1.500000e+03  7.904039e-02  4.616258e-03  1.684121e-01  8.274594e-02  4.603760e-03  5.044551e-03  1.277674e-07  1.340127e-06  6.555355e-01  1.000000e+00  
8.273542e-03  1.913232e-02  2.806769e+00  5.370000e-02  2.889464e-03  1.500000e+03  7.951476e-02  4.349805e-03  1.696997e-01  8.043850e-02  4.330639e-03  4.911214e-03  1.212531e-07  1.290540e-06  6.567540e-01  1.000000e+00  
8.782332e-03  1.916604e-02  2.801831e+00  5.370000e-02  3.070898e-03  1.500000e+03  7.998304e-02  4.100004e-03  1.709135e-01  7.823243e-02  4.076524e-03  4.781889e-03  1.150649e-07  1.242584e-06  6.579112e-01  1.000000e+00  
9.291123e-03  1.919807e-02  2.797156e+00  5.370000e-02  3.252644e-03  1.500000e+03  8.044534e-02  3.865903e-03  1.720579e-01  7.612203e-02  3.839995e-03  4.656539e-03  1.091937e-07  1.196268e-06  6.590110e-01  1.000000e+00  
9.799914e-03  1.922853e-02  2.792725e+00  5.370000e-02  3.434685e-03  1.500000e+03  8.090167e-02  3.646590e-03  1.731370e-01  7.410201e-02  3.619724e-03  4.535134e-03  1.036284e-07  1.151599e-06  6.600566e-01  1.000000e+00  
1.030870e-02  1.925751e-02  2.788523e+00  5.370000e-02  3.617008e-03  1.500000e+03  8.135192e-02  3.441159e-03  1.741549e-01  7.216748e-02  3.414501e-03  4.417611e-03  9.835723e-08  1.108563e-06  6.610512e-01  1.000000e+00  
1.081749e-02  1.928509e-02  2.784535e+00  5.370000e-02  3.799598e-03  1.500000e+03  8.179609e-02  3.248777e-03  1.751152e-01  7.031375e-02  3.223226e-03  4.303894e-03  9.337145e-08  1.067142e-06  6.619979e-01  1.000000e+00  
1.132629e-02  1.931135e-02  2.780749e+00  5.370000e-02  3.982444e-03  1.500000e+03  8.223429e-02  3.068680e-03  1.760214e-01  6.853638e-02  3.044868e-03  4.193916e-03  8.866293e-08  1.027321e-06  6.628993e-01  1.000000e+00  
1.166535e-02  1.932815e-02  2.778330e+00  5.370000e-02  4.104430e-03  1.500000e+03  8.252280e-02  2.955066e-03  1.765970e-01  6.739239e-02  2.932689e-03  4.122662e-03  8.566604e-08  1.001647e-06  6.634763e-01  1.000000e+00  
1.189753e-02  1.933936e-02  2.776721e+00  5.370000e-02  4.188022e-03  1.500000e+03  8.271870e-02  2.880074e-03  1.769787e-01  6.662701e-02  2.858797e-03  4.074794e-03  8.367931e-08  9.844602e-07  6.638609e-01  1.000000e+00  
1.212971e-02  1.935032e-02  2.775148e+00  5.370000e-02  4.271663e-03  1.500000e+03  8.291331e-02  2.807306e-03  1.773505e-01  6.587580e-02  2.787189e-03  4.027666e-03  8.174414e-08  9.675940e-07  6.642372e-01  1.000000e+00  
1.236189e-02  1.936105e-02  2.773610e+00  5.370000e-02  4.355350e-03  1.500000e+03  8.310661e-02  2.736697e-03  1.777127e-01  6.513842e-02  2.717786e-03  3.981269e-03  7.985896e-08  9.510409e-07  6.646054e-01  1.000000e+00  
1.259407e-02  1.937155e-02  2.772107e+00  5.370000e-02  4.439083e-03  1.500000e+03  8.329858e-02  2.668173e-03  1.780658e-01  6.441455e-02  2.650511e-03  3.935595e-03  7.802342e-08  9.347963e-07  6.649658e-01  1.000000e+00  
1.282625e-02  1.938182e-02  2.770637e+00  5.370000e-02  4.522861e-03  1.500000e+03  8.348918e-02  2.601667e-03  1.784098e-01  6.370388e-02  2.585292e-03  3.890636e-03  7.623549e-08  9.188577e-07  6.653186e-01  1.000000e+00  
1.305843e-02  1.939188e-02  2.769200e+00  5.370000e-02  4.606683e-03  1.500000e+03  8.367843e-02  2.537123e-03  1.787450e-01  6.300608e-02  2.522060e-03  3.846381e-03  7.449377e-08  9.032212e-07  6.656639e-01  1.000000e+00  
1.329061e-02  1.940173e-02  2.767794e+00  5.370000e-02  4.690548e-03  1.500000e+03  8.386631e-02  2.474482e-03  1.790718e-01  6.232085e-02  2.460747e-03  3.802821e-03  7.279810e-08  8.878818e-07  6.660020e-01  1.000000e+00  
1.352279e-02  1.941138e-02  2.766419e+00  5.370000e-02  4.774456e-03  1.500000e+03  8.405283e-02  2.413685e-03  1.793904e-01  6.164789e-02  2.401287e-03  3.759948e-03  7.114711e-08  8.728354e-07  6.663330e-01  1.000000e+00  
1.375497e-02  1.942082e-02  2.765074e+00  5.370000e-02  4.858404e-03  1.500000e+03  8.423796e-02  2.354672e-03  1.797009e-01  6.098693e-02  2.343618e-03  3.717751e-03  6.953889e-08  8.580781e-07  6.666572e-01  1.000000e+00  
1.398715e-02  1.943007e-02  2.763757e+00  5.370000e-02  4.942393e-03  1.500000e+03  8.442170e-02  2.297390e-03  1.800037e-01  6.033767e-02  2.287679e-03  3.676221e-03  6.797305e-08  8.436054e-07  6.669747e-01  1.000000e+00  
1.421933e-02  1.943913e-02  2.762469e+00  5.370000e-02  5.026422e-03  1.500000e+03  8.460404e-02  2.241787e-03  1.802989e-01  5.969986e-02  2.233412e-03  3.635349e-03  6.644904e-08  8.294128e-07  6.672857e-01  1.000000e+00  
1.445151e-02  1.944800e-02  2.761209e+00  5.370000e-02  5.110489e-03  1.500000e+03  8.478498e-02  2.187809e-03  1.805868e-01  5.907322e-02  2.180760e-03  3.595125e-03  6.496474e-08  8.154956e-07  6.675904e-01  1.000000e+00  
1.480664e-02  1.946123e-02  2.759332e+00  5.370000e-02  5.239148e-03  1.500000e+03  8.505902e-02  2.108277e-03  1.810135e-01  5.813578e-02  2.103228e-03  3.534832e-03  6.276865e-08  7.947318e-07  6.680445e-01  1.000000e+00  
1.516178e-02  1.947406e-02  2.757515e+00  5.370000e-02  5.367893e-03  1.500000e+03  8.532973e-02  2.032254e-03  1.814243e-01  5.722301e-02  2.029163e-03  3.475999e-03  6.066120e-08  7.745863e-07  6.684847e-01  1.000000e+00  
1.551691e-02  1.948649e-02  2.755755e+00  5.370000e-02  5.496722e-03  1.500000e+03  8.559711e-02  1.959576e-03  1.818198e-01  5.633407e-02  1.958388e-03  3.418590e-03  5.863996e-08  7.550426e-07  6.689116e-01  1.000000e+00  
1.587204e-02  1.949856e-02  2.754050e+00  5.370000e-02  5.625632e-03  1.500000e+03  8.586114e-02  1.890084e-03  1.822008e-01  5.546813e-02  1.890739e-03  3.362573e-03  5.669848e-08  7.360845e-07  6.693257e-01  1.000000e+00  
1.622718e-02  1.951026e-02  2.752398e+00  5.370000e-02  5.754620e-03  1.500000e+03  8.612182e-02  1.823625e-03  1.825679e-01  5.462442e-02  1.826058e-03  3.307914e-03  5.483231e-08  7.176962e-07  6.697275e-01  1.000000e+00  
1.676644e-02  1.952738e-02  2.749985e+00  5.370000e-02  5.950633e-03  1.500000e+03  8.651121e-02  1.728185e-03  1.831001e-01  5.338411e-02  1.733183e-03  3.227435e-03  5.214283e-08  6.908272e-07  6.703150e-01  1.000000e+00  
1.730571e-02  1.954374e-02  2.747682e+00  5.370000e-02  6.146813e-03  1.500000e+03  8.689284e-02  1.638931e-03  1.836036e-01  5.219087e-02  1.646323e-03  3.149892e-03  4.961633e-08  6.651788e-07  6.708768e-01  1.000000e+00  
1.784497e-02  1.955940e-02  2.745482e+00  5.370000e-02  6.343154e-03  1.500000e+03  8.726671e-02  1.555422e-03  1.840802e-01  5.104237e-02  1.565032e-03  3.075174e-03  4.723645e-08  6.406971e-07  6.714144e-01  1.000000e+00  
1.838424e-02  1.957439e-02  2.743380e+00  5.370000e-02  6.539649e-03  1.500000e+03  8.763285e-02  1.477244e-03  1.845318e-01  4.993642e-02  1.488897e-03  3.003169e-03  4.499554e-08  6.173289e-07  6.719289e-01  1.000000e+00  
1.892351e-02  1.958875e-02  2.741369e+00  5.370000e-02  6.736292e-03  1.500000e+03  8.799128e-02  1.404015e-03  1.849599e-01  4.887096e-02  1.417541e-03  2.933768e-03  4.289482e-08  5.950225e-07  6.724219e-01  1.000000e+00  
1.946277e-02  1.960252e-02  2.739444e+00  5.370000e-02  6.933076e-03  1.500000e+03  8.834207e-02  1.335385e-03  1.853660e-01  4.784405e-02  1.350616e-03  2.866868e-03  4.092194e-08  5.737282e-07  6.728944e-01  1.000000e+00  
2.000204e-02  1.961572e-02  2.737600e+00  5.370000e-02  7.129995e-03  1.500000e+03  8.868529e-02  1.271027e-03  1.857516e-01  4.685386e-02  1.287800e-03  2.802366e-03  3.904811e-08  5.533972e-07  6.733475e-01  1.000000e+00  
2.054130e-02  1.962839e-02  2.735834e+00  5.370000e-02  7.327044e-03  1.500000e+03  8.902101e-02  1.210639e-03  1.861178e-01  4.589865e-02  1.228799e-03  2.740164e-03  3.726990e-08  5.339835e-07  6.737823e-01  1.000000e+00  
2.108057e-02  1.964055e-02  2.734139e+00  5.370000e-02  7.524217e-03  1.500000e+03  8.934932e-02  1.153936e-03  1.864660e-01  4.497681e-02  1.173340e-03  2.680167e-03  3.562426e-08  5.154427e-07  6.741998e-01  1.000000e+00  
